variant_id,product_id,size,color,stock
5969,2404,XL,White,121
5970,2404,XL,Yellow,181
5971,2404,M,Red,5
5972,2404,S,Yellow,118
5973,2405,M,Black,99
5974,2405,L,Red,89
5975,2405,XL,White,74
5976,2405,XL,White,164
5977,2406,M,Yellow,46
5978,2406,XL,Black,48
5979,2406,L,Yellow,2
5980,2407,XL,White,144
5981,2407,S,White,182
5982,2407,S,Black,160
5983,2408,XL,Red,192
5984,2408,XL,Yellow,106
5985,2408,M,Black,56
5986,2409,L,Green,85
5987,2409,XL,Black,39
5988,2409,XL,Red,186
5989,2410,XL,White,36
5990,2410,M,Red,144
5991,2410,XL,Yellow,162
5992,2410,M,Black,52
5993,2411,S,Yellow,79
5994,2411,L,Green,15
5995,2411,XL,Green,124
5996,2412,L,Blue,34
5997,2412,M,Yellow,167
5998,2412,XL,Yellow,81
5999,2412,XL,Black,145
6000,2413,L,Yellow,153
6001,2413,M,Green,52
6002,2413,L,Green,173
6003,2414,XL,Blue,10
6004,2414,S,Yellow,97
6005,2415,XL,Green,83
6006,2415,S,Red,145
6007,2415,M,Yellow,41
6008,2415,M,Green,0
6009,2416,S,Yellow,134
6010,2416,XL,Blue,49
6011,2417,S,Green,64
6012,2418,S,Yellow,103
6013,2418,XL,Green,34
6014,2418,XL,Red,143
6015,2419,XL,Yellow,68
6016,2419,M,Blue,161
6017,2420,L,Yellow,141
6018,2421,M,Blue,176
6019,2421,M,Blue,174
6020,2421,M,White,74
6021,2421,S,Yellow,181
6022,2422,XL,Red,79
6023,2422,S,Yellow,137
6024,2422,S,Yellow,34
6025,2422,S,White,193
6026,2423,S,Green,164
6027,2423,S,Red,40
6028,2423,XL,White,102
6029,2423,XL,White,167
6030,2424,M,Yellow,46
6031,2424,S,White,112
6032,2425,M,Green,58
6033,2425,S,Green,30
6034,2425,M,Black,129
6035,2426,L,Blue,50
6036,2426,XL,White,175
6037,2427,S,Black,78
6038,2427,L,White,122
6039,2428,XL,Green,118
6040,2428,XL,Red,154
6041,2429,M,Green,36
6042,2430,L,Blue,188
6043,2430,L,Black,92
6044,2430,L,Red,144
6045,2430,S,Blue,141
6046,2431,XL,Red,192
6047,2431,S,Black,41
6048,2431,L,Blue,175
6049,2432,L,Blue,16
6050,2432,L,Red,23
6051,2433,M,White,176
6052,2434,XL,Yellow,63
6053,2434,M,Green,50
6054,2434,S,White,180
6055,2434,S,Red,161
6056,2435,XL,White,146
6057,2436,S,Black,198
6058,2436,S,Yellow,125
6059,2436,L,White,166
6060,2436,XL,Yellow,22
6061,2437,XL,White,112
6062,2438,XL,Yellow,79
6063,2439,S,Black,137
6064,2439,XL,Black,29
6065,2440,XL,Black,139
6066,2441,M,Blue,99
6067,2441,XL,Black,29
6068,2441,XL,White,152
6069,2442,XL,Black,77
6070,2442,L,Blue,59
6071,2442,S,Black,9
6072,2442,M,Blue,92
6073,2443,M,Blue,92
6074,2444,XL,Blue,172
6075,2444,XL,Red,195
6076,2444,XL,Yellow,79
6077,2444,M,Green,145
6078,2445,M,White,11
6079,2445,M,Black,51
6080,2445,M,Yellow,15
6081,2445,L,Red,162
6082,2446,S,Red,115
6083,2447,XL,White,4
6084,2447,XL,Black,97
6085,2448,L,Yellow,110
6086,2449,XL,Black,148
6087,2449,XL,Black,157
6088,2449,XL,White,68
6089,2450,L,Blue,193
6090,2450,XL,White,143
6091,2450,S,Black,128
6092,2450,S,Yellow,192
6093,2451,L,Green,134
6094,2451,M,Black,54
6095,2451,M,Yellow,107
6096,2452,L,White,146
6097,2452,S,Green,3
6098,2452,S,Black,0
6099,2453,S,Yellow,197
6100,2453,L,Black,64
6101,2453,M,Red,14
6102,2453,XL,Red,156
6103,2454,L,White,72
6104,2455,L,Green,64
6105,2455,L,Yellow,150
6106,2456,L,Black,92
6107,2456,XL,Black,46
6108,2456,XL,Black,37
6109,2457,M,White,24
6110,2457,M,Yellow,10
6111,2457,XL,Red,66
6112,2457,S,Blue,98
6113,2458,S,Yellow,91
6114,2458,S,Red,98
6115,2458,S,Green,100
6116,2459,S,Black,167
6117,2459,L,Blue,103
6118,2459,XL,White,49
6119,2459,L,Black,92
6120,2460,M,Red,149
6121,2460,XL,Black,49
6122,2461,XL,Black,134
6123,2461,L,Yellow,77
6124,2461,M,Blue,47
6125,2462,XL,Black,168
6126,2462,S,Red,105
6127,2463,L,White,115
6128,2463,L,Blue,181
6129,2464,L,Yellow,119
6130,2465,M,Green,22
6131,2465,XL,Green,11
6132,2465,L,White,89
6133,2465,L,White,19
6134,2466,L,White,30
6135,2466,S,Red,42
6136,2466,L,Blue,23
6137,2467,L,Yellow,133
6138,2468,XL,Black,88
6139,2468,M,Blue,136
6140,2468,S,Yellow,73
6141,2469,S,White,64
6142,2469,S,Blue,93
6143,2470,S,Green,117
6144,2471,S,Blue,52
6145,2471,S,White,155
6146,2471,XL,Green,60
6147,2472,L,White,114
6148,2472,S,Black,168
6149,2472,M,White,55
6150,2472,M,Yellow,160
6151,2473,L,Red,25
6152,2473,M,Red,0
6153,2473,S,Yellow,109
6154,2474,S,Black,25
6155,2474,L,Blue,138
6156,2475,S,Blue,137
6157,2475,M,White,55
6158,2475,M,Red,85
6159,2475,XL,Red,96
6160,2476,XL,White,199
6161,2476,S,Black,123
6162,2477,XL,Red,161
6163,2478,L,Yellow,44
6164,2478,L,Black,103
6165,2478,S,Yellow,117
6166,2479,XL,White,16
6167,2479,M,Blue,33
6168,2479,M,Red,119
6169,2479,L,Green,197
6170,2480,M,White,3
6171,2480,M,White,127
6172,2481,M,Blue,133
6173,2482,S,Yellow,179
6174,2483,M,Green,199
6175,2483,M,Green,109
6176,2483,XL,Blue,195
6177,2484,S,White,23
6178,2484,S,White,104
6179,2484,M,Yellow,76
6180,2485,XL,Black,120
6181,2485,L,Blue,137
6182,2485,L,Blue,47
6183,2485,XL,Black,44
6184,2486,XL,Yellow,39
6185,2486,L,Red,161
6186,2487,XL,Blue,54
6187,2487,XL,Yellow,49
6188,2488,M,Green,46
6189,2489,XL,Red,87
6190,2489,S,Yellow,20
6191,2489,S,Green,1
6192,2490,L,Blue,179
6193,2491,M,Blue,136
6194,2491,XL,Red,62
6195,2491,S,Black,92
6196,2491,L,Yellow,17
6197,2492,L,White,122
6198,2492,S,Blue,77
6199,2492,M,White,97
6200,2493,XL,White,131
6201,2494,S,White,105
6202,2494,XL,Black,72
6203,2495,L,Black,109
6204,2495,M,Blue,54
6205,2495,M,Black,5
6206,2496,L,Green,80
6207,2497,L,White,144
6208,2497,M,Green,166
6209,2497,XL,White,187
6210,2497,L,Green,79
6211,2498,S,Black,47
6212,2498,L,White,109
6213,2499,S,Yellow,72
6214,2499,M,Green,85
6215,2499,M,Black,81
6216,2499,S,Yellow,129
6217,2500,XL,Yellow,174
6218,2501,L,Blue,102
6219,2501,L,Black,18
6220,2501,M,Blue,68
6221,2501,M,Red,13
6222,2502,L,Yellow,195
6223,2503,M,Blue,44
6224,2503,L,Yellow,103
6225,2503,M,White,184
6226,2503,M,Green,144
6227,2504,XL,Red,104
6228,2505,XL,Red,93
6229,2505,S,Yellow,170
6230,2505,M,White,197
6231,2505,S,Yellow,100
6232,2506,S,Yellow,44
6233,2506,M,Blue,173
6234,2506,S,Yellow,49
6235,2506,XL,Yellow,84
6236,2507,L,Blue,162
6237,2507,L,Blue,102
6238,2507,S,Red,64
6239,2507,XL,Blue,76
6240,2508,S,Green,96
6241,2509,S,Red,13
6242,2509,M,Yellow,194
6243,2510,L,Yellow,154
6244,2510,XL,Red,148
6245,2511,XL,Yellow,77
6246,2512,M,Red,197
6247,2512,L,Red,106
6248,2512,S,Red,126
6249,2512,L,White,96
6250,2513,XL,Blue,99
6251,2513,M,Red,200
6252,2513,XL,Yellow,116
6253,2514,XL,Black,85
6254,2514,XL,Blue,24
6255,2515,S,Blue,144
6256,2515,L,Green,194
6257,2515,XL,Blue,26
6258,2515,XL,White,56
6259,2516,M,Blue,189
6260,2516,L,Blue,121
6261,2517,XL,White,183
6262,2517,XL,Blue,152
6263,2517,L,White,181
6264,2518,M,Blue,18
6265,2518,M,Yellow,103
6266,2519,L,White,95
6267,2519,M,Green,127
6268,2520,M,Green,146
6269,2520,S,Yellow,115
6270,2520,S,Red,93
6271,2520,XL,Black,39
6272,2521,S,Blue,33
6273,2521,L,Blue,124
6274,2521,XL,White,80
6275,2522,XL,Green,180
6276,2522,L,Blue,154
6277,2522,L,Green,170
6278,2523,S,Blue,39
6279,2524,L,Blue,93
6280,2524,XL,Green,60
6281,2524,M,Yellow,80
6282,2525,L,Green,36
6283,2525,M,Red,143
6284,2526,S,Green,179
6285,2527,S,Blue,80
6286,2528,L,Blue,153
6287,2528,L,Yellow,5
6288,2528,XL,Yellow,77
6289,2528,L,Yellow,52
6290,2529,M,White,44
6291,2529,L,Black,109
6292,2529,M,White,0
6293,2530,L,Green,152
6294,2531,S,Red,194
6295,2532,L,Black,49
6296,2532,S,Yellow,200
6297,2532,XL,Red,178
6298,2533,S,White,11
6299,2533,M,Red,95
6300,2533,S,Green,53
6301,2533,XL,Yellow,187
6302,2534,S,Red,174
6303,2534,M,Red,41
6304,2534,L,Green,18
6305,2535,S,White,200
6306,2535,L,Yellow,67
6307,2535,L,Red,173
6308,2535,M,Blue,76
6309,2536,S,Black,74
6310,2536,XL,Black,75
6311,2536,XL,Yellow,50
6312,2537,M,Yellow,138
6313,2538,S,Red,161
6314,2538,XL,Red,157
6315,2539,S,Red,190
6316,2540,XL,Black,1
6317,2540,L,White,16
6318,2540,L,Red,78
6319,2541,M,Yellow,110
6320,2541,XL,Red,119
6321,2542,XL,Blue,170
6322,2542,L,Green,7
6323,2543,M,Red,165
6324,2543,M,Blue,11
6325,2543,XL,White,32
6326,2544,M,Green,39
6327,2545,S,White,84
6328,2545,S,White,43
6329,2545,S,Black,80
6330,2545,M,Red,23
6331,2546,S,Black,127
6332,2546,M,Green,139
6333,2546,L,Yellow,186
6334,2546,XL,Yellow,68
6335,2547,S,Yellow,37
6336,2547,S,Green,148
6337,2548,XL,Green,156
6338,2549,M,Red,89
6339,2549,XL,Blue,14
6340,2550,L,Black,64
6341,2551,L,Red,87
6342,2551,S,Red,151
6343,2551,M,Red,163
6344,2551,L,Yellow,36
6345,2552,XL,Blue,157
6346,2552,M,Blue,8
6347,2553,S,Black,119
6348,2553,XL,Black,89
6349,2553,XL,Black,161
6350,2554,S,Blue,80
6351,2554,M,Red,143
6352,2555,S,Green,169
6353,2556,M,Green,102
6354,2556,XL,White,70
6355,2556,S,Yellow,56
6356,2557,M,Blue,20
6357,2557,XL,White,26
6358,2557,S,Blue,13
6359,2558,M,Green,51
6360,2558,S,Yellow,84
6361,2558,S,Red,147
6362,2559,M,Green,174
6363,2559,S,Black,158
6364,2559,S,White,130
6365,2559,S,Red,113
6366,2560,XL,Red,91
6367,2561,L,White,65
6368,2561,L,White,43
6369,2562,XL,White,46
6370,2562,S,Green,107
6371,2562,M,Blue,169
6372,2563,M,White,78
6373,2563,S,White,96
6374,2563,XL,White,101
6375,2564,L,Black,198
6376,2565,L,Blue,188
6377,2565,XL,Black,88
6378,2565,S,Blue,27
6379,2566,XL,White,138
6380,2566,M,White,139
6381,2567,L,Yellow,3
6382,2567,XL,Green,105
6383,2567,XL,Yellow,63
6384,2568,XL,Blue,190
6385,2568,XL,Black,27
6386,2569,XL,Blue,117
6387,2569,XL,Black,167
6388,2569,L,Black,196
6389,2569,XL,Yellow,40
6390,2570,M,Blue,138
6391,2570,M,White,61
6392,2570,XL,Blue,129
6393,2570,L,White,24
6394,2571,M,Blue,46
6395,2572,S,Yellow,39
6396,2572,L,Blue,14
6397,2573,S,Green,64
6398,2573,L,White,10
6399,2574,M,White,148
6400,2575,S,Blue,19
6401,2575,M,Green,139
6402,2576,L,Black,128
6403,2577,L,White,139
6404,2577,XL,Yellow,17
6405,2577,M,Green,74
6406,2577,XL,Red,81
6407,2578,L,White,172
6408,2578,S,Red,78
6409,2578,M,White,75
6410,2578,M,White,110
6411,2579,S,Red,152
6412,2579,M,Red,125
6413,2579,L,Blue,37
6414,2579,XL,Red,57
6415,2580,XL,Red,87
6416,2580,M,White,87
6417,2580,XL,Yellow,67
6418,2580,M,Black,98
6419,2581,S,Blue,79
6420,2581,XL,White,106
6421,2582,L,White,183
6422,2583,XL,Red,9
6423,2583,XL,Green,167
6424,2584,XL,Black,22
6425,2585,S,Blue,171
6426,2585,M,Yellow,46
6427,2585,S,Yellow,199
6428,2586,XL,Black,46
6429,2586,S,Green,139
6430,2587,L,Yellow,71
6431,2587,M,Green,176
6432,2588,S,Red,138
6433,2588,M,White,140
6434,2588,S,White,14
6435,2589,L,White,59
6436,2590,XL,White,101
6437,2590,L,Yellow,116
6438,2590,L,White,33
6439,2591,XL,Blue,72
6440,2592,S,White,41
6441,2592,M,Black,19
6442,2593,XL,Blue,117
6443,2593,M,White,24
6444,2593,S,Blue,74
6445,2593,M,White,53
6446,2594,L,Red,152
6447,2594,S,Yellow,59
6448,2594,S,Yellow,141
6449,2595,XL,Yellow,178
6450,2595,S,Black,113
6451,2596,XL,Yellow,79
6452,2597,M,Green,181
6453,2597,S,White,130
6454,2597,L,Black,187
6455,2597,XL,Red,62
6456,2598,S,Green,170
6457,2598,L,Yellow,171
6458,2599,L,Black,37
6459,2599,M,Green,154
6460,2600,S,Yellow,158
6461,2600,M,Black,21
6462,2600,M,Red,100
6463,2600,L,Blue,109
6464,2601,M,Green,49
6465,2601,L,Black,176
6466,2602,S,Red,156
6467,2602,S,Green,37
6468,2603,L,Black,49
6469,2603,S,Green,58
6470,2603,XL,Yellow,30
6471,2604,XL,Yellow,173
6472,2604,M,Black,109
6473,2604,XL,Blue,185
6474,2605,S,Blue,36
6475,2605,M,Red,106
6476,2606,L,Yellow,123
6477,2607,S,Yellow,142
6478,2608,XL,Black,193
6479,2608,S,Blue,46
6480,2609,L,Yellow,124
6481,2609,XL,Blue,182
6482,2610,S,Red,43
6483,2611,L,Red,200
6484,2612,M,Red,39
6485,2612,L,Yellow,77
6486,2613,S,Yellow,98
6487,2614,L,Black,26
6488,2614,L,Red,107
6489,2614,M,Red,13
6490,2614,S,White,6
6491,2615,S,Blue,62
6492,2615,XL,Green,116
6493,2616,M,Yellow,48
6494,2617,L,White,151
6495,2618,L,Yellow,160
6496,2618,L,Black,128
6497,2619,M,Green,132
6498,2620,L,Black,19
6499,2620,XL,Yellow,17
6500,2620,XL,Red,113
6501,2621,M,Green,35
6502,2621,XL,Black,172
6503,2621,S,White,140
6504,2622,XL,Blue,127
6505,2622,XL,Green,129
6506,2622,XL,Yellow,118
6507,2623,M,Yellow,64
6508,2623,M,Yellow,4
6509,2623,M,White,194
6510,2624,XL,Black,87
6511,2625,L,Yellow,3
6512,2625,L,Green,199
6513,2625,M,Red,8
6514,2625,S,Black,11
6515,2626,S,Yellow,15
6516,2627,S,White,138
6517,2627,M,Black,83
6518,2628,L,Yellow,190
6519,2628,L,Green,177
6520,2629,L,Blue,135
6521,2629,S,Black,25
6522,2629,XL,Black,29
6523,2629,XL,Green,93
6524,2630,L,Yellow,99
6525,2630,XL,Yellow,94
6526,2630,M,Yellow,184
6527,2630,L,White,26
6528,2631,S,Red,39
6529,2631,L,Red,192
6530,2631,S,Yellow,173
6531,2632,M,Blue,192
6532,2632,S,Green,93
6533,2632,L,White,157
6534,2632,L,White,77
6535,2633,XL,White,39
6536,2633,L,White,121
6537,2634,M,Yellow,158
6538,2634,L,Green,100
6539,2634,M,Yellow,74
6540,2634,XL,White,190
6541,2635,S,Green,85
6542,2635,M,Blue,61
6543,2635,S,Red,174
6544,2636,L,Yellow,17
6545,2636,S,Black,100
6546,2636,S,Green,50
6547,2636,S,White,15
6548,2637,XL,Red,196
6549,2637,XL,Green,74
6550,2637,S,White,118
6551,2637,M,Black,97
6552,2638,M,White,173
6553,2638,L,Red,10
6554,2638,L,Green,54
6555,2638,M,Red,97
6556,2639,L,Red,158
6557,2639,M,White,19
6558,2639,L,Blue,68
6559,2639,S,Red,149
6560,2640,L,White,149
6561,2641,M,Black,96
6562,2641,M,Yellow,180
6563,2642,M,White,153
6564,2642,M,White,19
6565,2642,XL,White,135
6566,2642,S,Blue,181
6567,2643,S,Black,188
6568,2643,M,Yellow,196
6569,2643,S,Yellow,129
6570,2643,L,Blue,162
6571,2644,M,Red,41
6572,2644,L,White,177
6573,2644,XL,Yellow,98
6574,2645,M,White,192
6575,2645,M,Black,7
6576,2645,M,Black,183
6577,2646,XL,Yellow,92
6578,2646,L,White,166
6579,2647,S,Black,134
6580,2647,M,Red,189
6581,2647,M,Red,21
6582,2647,S,Blue,91
6583,2648,XL,Red,78
6584,2648,S,Black,119
6585,2648,XL,Black,65
6586,2648,S,Black,71
6587,2649,XL,Blue,62
6588,2649,M,Blue,186
6589,2650,XL,Blue,58
6590,2650,XL,Yellow,143
6591,2650,L,Yellow,53
6592,2650,S,Red,130
6593,2651,S,White,23
6594,2651,S,Green,56
6595,2651,M,Yellow,199
6596,2651,S,Black,133
6597,2652,S,Red,114
6598,2653,XL,Yellow,135
6599,2653,M,White,142
6600,2653,S,Black,181
6601,2654,M,Red,17
6602,2655,S,Yellow,14
6603,2655,M,Red,102
6604,2655,M,White,46
6605,2656,S,Red,176
6606,2656,S,Red,49
6607,2656,M,Yellow,103
6608,2656,M,Red,118
6609,2657,L,Yellow,69
6610,2658,S,White,55
6611,2658,XL,White,112
6612,2658,S,Red,155
6613,2659,M,White,160
6614,2659,XL,Red,195
6615,2660,S,Black,101
6616,2661,M,Green,149
6617,2661,M,Green,23
6618,2662,XL,White,113
6619,2662,M,Black,101
6620,2663,S,Green,186
6621,2664,L,Green,26
6622,2664,XL,Black,11
6623,2665,L,Yellow,163
6624,2665,XL,White,123
6625,2666,M,Green,21
6626,2666,M,Red,54
6627,2667,M,Black,141
6628,2667,M,Black,146
6629,2667,M,White,77
6630,2668,S,Green,107
6631,2668,S,Red,139
6632,2669,S,Yellow,39
6633,2669,L,Black,7
6634,2669,L,Blue,116
6635,2670,M,Yellow,139
6636,2670,M,Yellow,127
6637,2670,M,Black,169
6638,2670,S,Black,125
6639,2671,M,Black,192
6640,2671,M,Red,110
6641,2672,L,White,143
6642,2672,M,Yellow,144
6643,2673,L,White,93
6644,2673,L,Black,20
6645,2674,L,Green,133
6646,2674,M,Blue,139
6647,2674,L,White,196
6648,2674,L,Yellow,194
6649,2675,M,Yellow,48
6650,2675,L,Green,3
6651,2675,L,Black,27
6652,2675,S,Blue,178
6653,2676,M,Black,141
6654,2676,M,Blue,156
6655,2676,L,Red,99
6656,2676,S,Green,112
6657,2677,M,Black,167
6658,2677,L,Red,40
6659,2677,M,Blue,34
6660,2677,L,Black,150
6661,2678,XL,Red,18
6662,2678,M,Green,128
6663,2679,S,Green,11
6664,2679,L,Yellow,158
6665,2680,S,Green,192
6666,2680,XL,Blue,130
6667,2681,L,Red,109
6668,2682,M,Green,83
6669,2683,L,Black,130
6670,2684,L,Blue,2
6671,2684,XL,Yellow,196
6672,2684,L,Black,127
6673,2684,L,Green,49
6674,2685,S,White,61
6675,2685,M,Yellow,26
6676,2686,XL,White,159
6677,2686,S,Yellow,119
6678,2686,S,White,118
6679,2686,M,Red,30
6680,2687,M,Yellow,150
6681,2687,L,Red,17
6682,2687,XL,White,142
6683,2688,L,White,109
6684,2688,M,Green,135
6685,2688,XL,Green,118
6686,2688,S,Blue,45
6687,2689,M,Yellow,195
6688,2689,L,White,67
6689,2689,S,Black,151
6690,2689,S,Blue,182
6691,2690,M,Blue,121
6692,2690,XL,Yellow,130
6693,2690,M,Yellow,185
6694,2690,M,Green,129
6695,2691,L,Red,152
6696,2691,L,Green,20
6697,2691,L,Yellow,30
6698,2691,L,Green,187
6699,2692,XL,Black,40
6700,2692,S,Red,89
6701,2692,XL,Red,191
6702,2692,XL,Blue,186
6703,2693,XL,White,90
6704,2693,M,Red,60
6705,2694,XL,Yellow,71
6706,2694,L,Blue,94
6707,2694,S,Red,104
6708,2694,S,Red,133
6709,2695,XL,White,4
6710,2696,XL,Red,134
6711,2697,M,Black,25
6712,2697,S,Green,161
6713,2698,S,Yellow,153
6714,2698,M,Green,193
6715,2699,XL,Green,152
6716,2699,L,Yellow,45
6717,2699,M,White,153
6718,2699,XL,White,14
6719,2700,XL,Black,107
6720,2701,L,Green,19
6721,2701,S,Blue,82
6722,2701,M,Blue,109
6723,2701,XL,Blue,168
6724,2702,L,Yellow,55
6725,2702,S,Black,8
6726,2703,XL,White,13
6727,2704,L,White,47
6728,2705,M,White,149
6729,2705,S,Yellow,196
6730,2705,S,White,39
6731,2706,L,Blue,196
6732,2706,L,Blue,103
6733,2706,S,Red,194
6734,2706,M,Green,129
6735,2707,XL,Green,173
6736,2707,M,Green,159
6737,2707,M,Black,128
6738,2708,L,Yellow,78
6739,2708,S,Green,189
6740,2708,XL,Black,66
6741,2708,S,Blue,71
6742,2709,M,Black,59
6743,2709,M,Red,34
6744,2709,S,Red,175
6745,2709,XL,White,40
6746,2710,L,Green,169
6747,2710,M,Black,63
6748,2710,L,Yellow,53
6749,2711,M,Blue,57
6750,2711,S,Green,9
6751,2712,S,Blue,29
6752,2712,L,Black,31
6753,2712,M,Blue,166
6754,2713,M,Red,162
6755,2713,M,Blue,3
6756,2713,M,Black,116
6757,2713,S,Red,44
6758,2714,S,White,52
6759,2715,S,Red,9
6760,2715,XL,White,123
6761,2715,S,White,53
6762,2715,S,Red,145
6763,2716,L,Yellow,16
6764,2716,XL,White,2
6765,2716,S,Green,42
6766,2716,XL,Green,108
6767,2717,L,Black,142
6768,2718,M,Yellow,65
6769,2718,S,White,162
6770,2718,XL,Yellow,192
6771,2718,M,Black,140
6772,2719,L,Green,4
6773,2719,M,White,20
6774,2719,L,Blue,108
6775,2720,L,Green,160
6776,2721,M,Yellow,130
6777,2721,L,Black,156
6778,2721,L,Red,104
6779,2721,XL,White,67
6780,2722,S,White,200
6781,2722,L,Yellow,167
6782,2722,XL,Green,148
6783,2722,L,White,10
6784,2723,M,Blue,83
6785,2723,XL,Black,5
6786,2723,XL,Yellow,38
6787,2723,M,Black,102
6788,2724,M,Red,186
6789,2724,M,Blue,74
6790,2724,L,White,54
6791,2724,M,White,112
6792,2725,S,Green,109
6793,2725,M,Red,186
6794,2725,S,Black,46
6795,2726,L,Blue,200
6796,2726,L,Green,112
6797,2726,XL,Black,5
6798,2726,S,Red,51
6799,2727,S,Blue,96
6800,2727,XL,White,67
6801,2728,L,Green,101
6802,2728,L,White,106
6803,2728,M,White,174
6804,2729,S,Blue,64
6805,2729,XL,Blue,132
6806,2729,M,Black,133
6807,2729,M,Yellow,167
6808,2730,M,White,78
6809,2730,S,Black,66
6810,2731,S,Blue,166
6811,2732,L,Green,120
6812,2732,M,Green,153
6813,2732,M,Green,198
6814,2732,L,White,92
6815,2733,L,White,44
6816,2734,M,Blue,183
6817,2735,L,White,39
6818,2735,L,Green,55
6819,2736,S,Yellow,13
6820,2736,XL,Blue,171
6821,2736,M,Blue,129
6822,2736,M,Green,70
6823,2737,M,Blue,168
6824,2737,L,Blue,168
6825,2737,XL,Red,21
6826,2738,XL,Green,48
6827,2738,M,Green,12
6828,2738,S,White,156
6829,2739,L,Blue,129
6830,2739,M,Black,29
6831,2739,XL,Blue,41
6832,2740,M,Yellow,4
6833,2740,L,Yellow,1
6834,2741,S,Blue,141
6835,2741,M,Green,53
6836,2742,M,Green,182
6837,2742,S,Blue,128
6838,2742,M,Black,36
6839,2743,S,Blue,41
6840,2743,XL,Black,14
6841,2743,XL,Red,127
6842,2743,S,Green,58
6843,2744,XL,Green,190
6844,2745,XL,Blue,74
6845,2745,S,Black,11
6846,2745,S,White,191
6847,2746,M,Blue,3
6848,2746,XL,Red,51
6849,2747,XL,Black,151
6850,2747,XL,Blue,59
6851,2747,M,Red,177
6852,2748,L,Blue,94
6853,2748,L,Yellow,56
6854,2748,L,Yellow,19
6855,2749,M,Black,197
6856,2749,M,Yellow,40
6857,2749,M,Red,140
6858,2750,XL,Blue,94
6859,2750,S,White,36
6860,2750,S,Green,153
6861,2750,XL,White,107
6862,2751,XL,Black,37
6863,2751,XL,Yellow,160
6864,2751,M,Blue,83
6865,2752,XL,Black,177
6866,2753,L,Red,189
6867,2753,S,Green,98
6868,2753,M,Green,57
6869,2754,S,Yellow,92
6870,2755,S,White,45
6871,2755,XL,Green,162
6872,2755,M,Black,87
6873,2756,M,Blue,174
6874,2756,M,Red,44
6875,2756,XL,Black,56
6876,2757,XL,Green,94
6877,2757,L,Black,149
6878,2757,L,Blue,57
6879,2758,L,White,179
6880,2758,M,Black,65
6881,2758,S,Green,137
6882,2758,XL,Red,170
6883,2759,XL,Blue,125
6884,2759,S,Red,129
6885,2759,M,Black,135
6886,2759,XL,Black,124
6887,2760,L,Yellow,81
6888,2760,S,Red,120
6889,2760,L,Yellow,136
6890,2760,L,Green,158
6891,2761,S,White,31
6892,2762,M,Red,22
6893,2762,L,Yellow,63
6894,2762,M,White,73
6895,2762,M,Red,99
6896,2763,L,White,136
6897,2763,M,Yellow,40
6898,2764,XL,Black,64
6899,2764,L,White,37
6900,2765,M,White,93
6901,2765,L,Black,55
6902,2765,M,Yellow,161
6903,2765,XL,Blue,108
6904,2766,M,Yellow,167
6905,2766,M,White,170
6906,2767,XL,Green,29
6907,2768,XL,Red,16
6908,2769,XL,Yellow,60
6909,2769,L,Red,128
6910,2769,S,Green,126
6911,2769,S,Yellow,89
6912,2770,M,Green,60
6913,2770,S,Blue,98
6914,2770,M,Red,194
6915,2771,M,White,17
6916,2771,L,Red,90
6917,2771,M,White,168
6918,2771,L,Red,5
6919,2772,S,Green,14
6920,2772,M,Yellow,179
6921,2772,M,Red,174
6922,2772,L,Red,152
6923,2773,S,Black,29
6924,2773,M,Blue,68
6925,2774,S,Blue,62
6926,2774,S,White,114
6927,2774,XL,Black,152
6928,2774,L,Green,162
6929,2775,L,Blue,171
6930,2775,S,Red,61
6931,2776,L,Blue,59
6932,2776,M,Red,78
6933,2777,S,Red,85
6934,2777,XL,Black,167
6935,2777,M,Yellow,71
6936,2777,L,Green,109
6937,2778,S,Green,77
6938,2779,S,Blue,143
6939,2779,S,Green,12
6940,2780,M,Green,177
6941,2780,M,Red,63
6942,2780,L,Blue,11
6943,2780,S,White,38
6944,2781,S,Black,61
6945,2781,XL,Green,172
6946,2781,L,Green,18
6947,2782,M,Blue,138
6948,2782,L,Green,150
6949,2782,S,White,43
6950,2782,S,Black,113
6951,2783,M,Blue,94
6952,2784,L,White,115
6953,2785,S,Green,71
6954,2785,L,Green,105
6955,2786,S,Blue,137
6956,2786,XL,White,106
6957,2787,S,Black,196
6958,2787,L,Green,149
6959,2787,S,Green,28
6960,2788,XL,Blue,9
6961,2788,XL,Black,28
6962,2788,M,Black,118
6963,2788,M,Green,173
6964,2789,S,Yellow,111
6965,2789,M,Red,130
6966,2789,L,Yellow,166
6967,2790,M,Red,135
6968,2790,XL,Yellow,159
6969,2791,S,Black,27
6970,2791,M,Green,149
6971,2791,S,Blue,114
6972,2792,XL,Black,4
6973,2792,XL,Blue,15
6974,2792,S,Yellow,65
6975,2793,S,Red,164
6976,2793,M,Red,148
6977,2794,M,Red,139
6978,2794,S,Blue,64
6979,2795,XL,Red,82
6980,2795,L,Green,188
6981,2795,L,Red,69
6982,2795,XL,Green,145
6983,2796,L,Yellow,174
6984,2796,S,Red,130
6985,2796,M,Green,33
6986,2796,XL,Blue,177
6987,2797,S,Blue,29
6988,2798,L,Red,200
6989,2799,L,Yellow,128
6990,2800,XL,Yellow,9
6991,2801,S,White,88
6992,2801,XL,Black,178
6993,2802,L,Yellow,20
6994,2803,L,Green,119
6995,2803,M,Red,60
6996,2803,M,Blue,173
6997,2804,XL,Black,114
